review_id,user_id,business_id,review_count_user,text,average_stars_user,yelping_days,useful,funny,cool,fans,Cluster
xs06t0Bu7klZBGmjZ0LD-g,e89yBp9E8eigdRwWfwktgg,lKU_kljhbEQKIPaM1Zbqiw,11,You can never go wrong with their meatball dish! Would definitely order again!,2.82,5652,8,2,4,0,0
NOitlsavI74VIAu0Dcluxg,9nKOBKE_1W5Q-5LoiBPFZQ,QRfTvxfYAGA6Hba_q2zy_w,28,"Took over 90 min for a 10 min oil change. They damaged a part on our car. And put the wrong oil in another car. And didn't put enough oil in another car, had to drain again and put full amount in again. Some cars were out quick but most took about 30 min because of an error by staff",4.21,5050,10,4,0,0,0
gZnhHoSSWMLze1sDiKNz6A,J6nEMqXNLdxHH7A0D8Al0Q,PzTnZPaDVLMXkFl6EQfULw,9,It has been a year that I moved out here to Runnemede. Luigi's is the first pizza joint I tried and I am still afraid to try any other place haha!! Staff is super friendly every time I call to place an order. Super accommodating! You need to try Luigi's Pizza and Family Restaurant of Runnemede,4.0,3266,2,0,2,0,0
0INJ1kKMZ7lPxheqLNmHNQ,qfwm9Hcv-ZNwqBDHfvsJEA,-FZYb_CFhjOZIVGj1tRB4w,79,"Clean rooms, the doors were a bit confusing and they seemed to be in the way a lot for me.  The beds were comfortable, but I could not adjust the heat in my room. It wouldn't turn down and I had to turn the air on to get some relief. The hotel is very close to cypress parking too!",3.74,4888,39,7,4,0,1
lr9genI6_KkruBuQBhRoqg,pLY4l56NIyS2sFPQykkmzw,xfmXbvTrtmfGxySJQ2TRXQ,1,This is my new favorite place to get sushi! It was so fresh. The ambiance was great. Overall wonderful. I hope it stays around for good!,5.0,4268,1,0,0,0,0
e82yr894xuZPtJxJ68rg-Q,dpDX8C3LAimnDooLbmflgQ,leeqk5PxdKHJDZgh_pz90A,4,This is the best play for glasses. They know what they doing. They fit my youngest child amazing.(no one else has been able too. So so amazing. Oh and my husband has glaucoma and has many issue with glasses but they had him cover to so not only for little kids but all kids.,3.0,1556,0,0,0,0,1
kc1xjWN91Zlid6mOom-tKw,qjFy0PAwc4EO6sWXq8-ofA,EGITUFVLb87GRKapMtZg-w,6,It's been awful the past few months ask for a iced coffee with liquid sugar and I get regular sugar even though the sticker says liquid sugar or if I ask for extra cream I get a black iced coffee with a extra cram sticker hopefully they can get it together soon....until next time .,3.67,3937,5,1,1,1,0
G9SUwbq44NMGj77k3WGDYw,v7bG9u0v7L_2M4YMHfJjtw,2uTT4-ZY21p_Py4pmbrbTg,1,If you ever had good sushi (not supermarket) then you will be thoroughly devastated. We should have left when we walked in and we were hit with a bad odor. The second clue was that there were hardly any patrons. Save yourself some misery if you really like good sushi. If you like supermarket sushi it might be bearable.,1.0,3289,0,0,0,0,0
aZHu-bpe_uY22jKSMpCQRA,uCG3QD-HbVtG7fZA8Mx3Mw,mNO9pUXwxP2VgOhXIPOdgw,5,Every morning I get a Venti Vanilla Latte and one out of  three times it doesn't have any Vanilla in it.  When they make it right I enjoy it and have a pleasant experience at this location.  But I'm done getting up early to spend $4.95 on an undrinkable beverage before work.,2.8,5037,6,0,1,0,0
WSvisG1ONiDdR_xS_9tERQ,ZaV91iy443iMFWiIrLGIKQ,mRALAZduUGa_QBAyxQ89HQ,1,The wifi is shitty and beds are small waste of money hotel bar drinks are overpriced and bathroom fans do not work only good thing is the tvs are kinda nice,1.0,4757,0,0,0,0,0
yxVuYGYWGEYAwWIEkjxC7w,jA7zKgH-hy0-uJoLkY4kRA,kOSRvn8QdWcE5x4dYxSkpw,7,We had a great experience here. It was very clean and the employees were extremely nice. Restrictions and lobby were very clean as well.,4.43,2589,0,0,0,0,0
L4dzzBvviqAb8vai1mEt5g,g_-L5h0B3JRIKLWJLan_-g,eJBrB0XMqIzOaVgKNPGTww,6,"Don't go to this Wendy's if you actually want fast food. Tried several time because it's close to work but no matter what time i go, even if there's no one else in line, it takes forever. Used up my whole 30min break trying to get a burger only to have to go back to work with no burger",3.29,4415,2,0,0,1,0
QjCERmIA4v0qltwd2KovgQ,01EpQo4fVmnCKjyg9icuRw,KT0RgXR9RPNeX2a1xhv1Iw,18,"Aside from a nice neighborhood, what's then point of having a hot tub when it's cold as heck after 40 minutes of warming up...also a little frustrated with the one working treadmill, a squeaky secondary treadmill, and a dysfunctional elliptical.  Aside from that, all is well.",3.83,3505,15,7,7,0,0
OHmk11HGudPHEA9WnEtiKQ,B6cG3i52V1kaWqS2GyVZiA,nBtIu2PasIHzlZMD_v2nfg,194,"For an airport spot it hit the void. I gave it 5 because it has perfect view, charging station at every seat and the server came around often to check on me. 
It's an airport. Look for something to fill your void and know it's NOT gonna be cheap! $15 for a double cranberry vodka. But worth it for my travel!",4.09,4207,276,94,163,24,1
5iI5PcUVQ91lJWzVvlPw_w,QEDQjxeq4am2FiJlJRITpg,DKyJMM2209QrTgclzoCUpw,1,Workers are very rude and rolled eyes at costumers would not recommend eating at this restaurant CHIM-(rude),1.0,2628,0,0,0,0,0
vpzCzP-B_51ehUqx4vKzrQ,WI8lEn_CB1GhWya-bPmSvg,Ma8ea6PO4Azlx5cWy39h1A,15,"Great car wash, friendly staff and very clean truck. would recommend A+++++++++++++++++",1.67,4760,12,15,3,4,0
LXiRQqncamOZ-Iu-Kcb4hg,PkPNnQGgBMkKqDEa_Cp_7g,nbxFr2d30dYRWXy1rc0agg,2,Great service! And awesome food! It's a great places if your looking to enjoy a good meal in china town.,5.0,4779,0,0,0,0,0
5EYdnamVDnLi-5jEbBjKgQ,HpeOq_Ontz0DLfyxxlAQ8g,6P7MthfuntKbl2ZE2CCbAQ,1,"Pictures of some beautiful nail designs!
Newly renovated and a whole new side add on to the salon. Fabulous new pedicure chairs.",5.0,3041,0,0,0,0,0
qqkLO3EQPVphtbWpSqT2_w,9Y1YkloHk2MAE3hkwYdFKA,rLiG5i1Ct2q8qEbqZWwG4Q,634,"Got to love the staff and ownership!  Thoughtful and dedicated. Came here to taste a variety. Treated fabulously and served beautifully. 

Nice setting. Comfortable!  Many options. Take advantage if you can. I appreciated the dedication to provide a consistent quality product. 

Baked goods...all local!",3.65,3958,1053,187,474,47,1
QWZiBOtYWiVWoPKijwYM4A,uDMF5xl9iweAb_voUnW0Hw,oLjp9PSKDWcW0tn3_VZn9Q,1,"People here are very nice, but my friend and I just got a fungus on 2 nails each from the dip here. That's never happened to either of us before...",2.0,3057,1,0,0,0,1
qtVrn6DuyVEsG_U9C_Jwxg,qAy9Mk9OFnVNL7aKqdnI2g,LCRNYDu7Fgph8f0CnKDJgQ,1,Love there Alfredo and there salads! Great chicken Parmesan and gnocchi! The service is wonderful! Def recommend Vettures !,5.0,5644,0,0,0,0,0
jyFqYd1LejUQFiiU0Te6Kg,_9qGWXPtC-EYQulTgXImmQ,dJ8AAGs-Hodc3dC9YFj-uA,34,Convient for after work or lunch run. Small but always stocked.,3.44,4326,13,0,2,3,1
_0nwzpc69g_ZXmA50VnSfQ,cP86_UM0ZL3s5yTmC0R0zQ,MbHR-RByapVGl33VWneAAQ,121,"Yogurt is fine, typical you'd find at this type of place, but prices are insane. $40 for 4 treats, most less than 1/4 full .. I've never spent more than $20 for similar. We won't be back. 

Suggestion - get Frostys across the street at Wendy's for 1/8 the price.",3.65,6331,463,71,160,6,1
1rc46b4z3KMXVm4TWLwJSw,aRmlNtU8D0HI_5EGrVs9qg,vVLLNrqhvrkVXfIIW9Etag,52,Nice variety of food and prices are fair. Everything I tried was tasty and well made. Great service as well!,2.24,1926,214,25,12,0,0
I7i7SWD7SQ3M956B8_5x3A,GG01OLopEP-ygm2mnJnJbw,cB_9eHHfo9me96cZup-lZQ,15,"What an amazing, fun, cool, beautiful hotel. Best staff, great rooms, quiet, great location, amazing bar with a great band! People that complained in other reviews about not enough coffee cups, or lights are to dim need to stay at the best western! This is New Orleans, not Sunday school! STAY HERE!!!!!",2.41,4127,26,9,2,2,0
JGcPda4EdGYiIBuIag56_A,g2TjD9nTwY0HucKgiBO8AA,eznriqn0sKt0D594H5OCcA,6,The steak tacos are amazing but definitely pick up your order and do not use delivery systems.,1.86,2568,7,7,1,1,0
7ULSKPiv3QND8mraLd3UJw,m7Quu7fCCLsoJM_jpK8LNg,_BreSZ3-mTEJYqJ1Ot7Akg,35,"They are ok. Just aren't the same level as some of the other shops around town. And way to sweet, might as well be eating a spoon of sugar",3.68,4524,63,4,7,1,1
Wf3hKwTdt5TTEdhsetz9xg,6cXRaXSdHteO41-3bSZaYg,MQivsxEWhhdL8ARzO3jA8Q,1,Awesome homemade Italian with great service. This place needs to be packed out and kept alive through the pandemic,5.0,1576,0,0,0,0,0
cEXQu6sWVzGlZYDOwhCSBQ,3iJlR7ZD69pf6be34lDpxg,MQ5AbyTEk6IW3lG4GuLutA,415,"Good place for the money. Clean and comfortable rooms. 
Quick access to the freeway and not far from the convention center and Lucas Oil Stadium. Breakfast area very small so we ended up across the parking lot at the resturant there. 
A little confusing to navigate the hallways.",4.62,3975,293,59,191,8,1
QX_qXW5q6bA-gkpvqf84Rg,d8FwfuFM9SJA3kU_cIQ3aw,Vnagnur1os0ZduOpvDH27A,501,"THE BEST ITALIAN FOOD in the area!!! Now, after going to Italy - this is definitely where you can get your taste of authentic, Italian food without going to Italy.

I absolutely love it here. Everything is delicious. I've had their garlic bread, mussels in red sauce, spaghetti and meatballs, everything.

YUMMY!",3.76,5613,545,127,194,18,0
gqX0-kF0YhIerF-2HKXLBA,uFQcf1dGYgT0008GPvVQkg,ERuy9x26QrzqVwP1oFSObQ,2,It was good in a proper amount of size in plate and sitting outside was so awesome i cant complain but admire the service,3.0,3991,1,1,1,0,1
J40HPjIKap1_3hiEubY3aQ,VzlX5LJ7__pl6AaBWBiw9w,OjvE1Tz8AifCJOv6nx2HiA,743,"Comfortable beds, free WiFi, a decent free breakfast, and friendly service. It's what you expect out of a midprice hotel. There is also a workout room and a small pool. The rooms are recently redone and you don't have to search for an outlet to charge your stuff. The microwave and fridge are a nice touch. I would stay here again.",3.95,5958,2285,744,957,49,1
ez69a3lm1h1UtJCoeDQtMg,bs5dGtIc0LC5Xlk-j98Vgg,5kZtETKu37RuwHATrB4a5g,73,"I personally have had a good experience so far. Although there were a few problems scheduling my appointment with a personal trainer, my sister and I got a sweet deal on our membership; we got to split the cost since we live in the same household. It can be a bit busy around 5pm but that's a normal occurrence at any gym.",3.87,5381,83,21,36,3,1
USzErhRx9ZaDmEyaJC6dnA,k9DRGpEx6kZkVPJHIIcYPQ,2s1e-4t_35JfQBXAluqqzg,2,Lmao this McDonald's is bad I found a hair in my food the last time I went their lmao but the food was so goood lol lmao,3.5,1480,0,0,0,0,0
qM29zw4z2vpsyb5dPzN0kw,N2dacTY2e4Z0gOfF6GE2Fw,ZOTHFfEDQl-0y7zWoWGvKw,230,"We get take-out or delivery from here when we are visiting my in-laws. Three words for you: Orange. Peel. Beef. You can thank me later. I am also a big fan of their hot and sour soup. This place is above average for take-out Chinese food, and the staff is friendly if you feel like staying.",3.78,4467,416,165,247,14,1
I5Iou_EReJl-l8ZVzCM0Hg,dQ-BiVDeeJH2-OBFJaKMpA,3xJ_6qxRA0sdUm3ThCPiCw,1,Not good. I do not recommend this restaurant. It is very loud. The food is not good and my plate arrived cold.,1.0,2288,0,0,0,0,0
hUUwsZBvHHRzLNIKZAtAdQ,2lWUTRW-LF9TAwxXgS4fZg,Z4ERIzhdyduAew1O5KUvXw,28,"Excellent Pizza, cheese steaks, salads, etc

Nice new location.  Friendly and efficient staff. Food is always great.",2.36,3440,44,23,2,0,0
OZ2v5ZJbGu1GXhcdkDiyeQ,QfYfU37oHMdwnOYHib0ukQ,Yu8S-WSQJ0SX5oOHGE1reQ,1,"傻逼老板傻逼店
就你这种店不垮才怪
妈的你他妈全家都吃撑了

SON OF BITCH",1.0,3493,0,0,0,0,0
rHwsrAkQmUgJFQRxTeGhnQ,5_igwVXdvmfZu7PjaRT0Tg,Kk8sIQGaYCA-SQjgDZ8pBw,81,"Excellent sushi!  I loved it. Very fresh. Very kind staff. It is definitely BYOB. 

I will for sure come back. Awesome!",3.93,4526,134,21,26,5,1
3v84cEzk41STiyezHlT3vA,mtDsCM43bFuH-UBmdZNl8w,XLbh-HlT8Hgh9VTvVZJrTw,6,"This is one of Santa Barbara best locations for a complete hair saloon.  It comes highly recommended.  The folks are friendly and hair artists.  They will turn your hair into a master piece.  My hair has never looked better.  Jason is a true artist. MAKE SURE TO GIVE THEM A TRY, YOU WON'T BE DISAPPOINTED.",5.0,5706,7,0,2,0,0
M_6HJdWvM-FxS8O9ZvOHuQ,T7M7OskdIqI-Ubbb_Uwb-g,8IH09z76lZh0ij_-lu-Niw,6,"This place sucks. Apparently for you to get service in the place, you need to give them your info, and if they have availability, then they call you to come over and have your car fixed. Mind you, I booked an appointment online and the guy told that they haven't fixed that issue.",3.33,4333,2,0,0,0,1
VMyJffXDrr2QTFeQbI6MaQ,0ETWeRAnC-N7mcyyjj6aNA,RxIei9FPswrqWNbOrvvAiA,17,"Nice gym, but the day price is definetly not worth it. There are many gyms with similar traits that are for cheaper.",4.29,3039,18,11,23,1,1
l9kxp4DOkmGtTc3rXAVNdA,nn7FqAMAsnGuJQc3Lhcslw,n5i09tgSuzv9ZeIN9Qe5oQ,107,"Amazing amazing food!  Like an orgasm in my mouth!  However very very pricey!  Worth it to me but I know people who would not come here for that specific reason so just want to put it out there. I had the oysters, pork belly, and New York strip. Never thought I'd like beer humus but WOW!  I plan to come back tomorrow!",4.05,3489,62,6,28,0,0
IyEclVlLL_kK8iXX0srgTA,J2cAX54bweUgBLLbXCO4Nw,3lsE-1hRI526KHKbeytPcg,4,Never order from here... Was charged twice on a credit card statement for food that never arrived.,3.0,4133,1,0,0,0,1
wsHNVElw4VDRiwjsP4Fpwg,vvvhr74Umu4IKkXY8_Pgxw,AzseSGgDC6bVtMPEYo1CNQ,18,"The ice cream is so amazing!! It just so soft and creamy in your mouth. So delicious, perfect place for ice cream!",3.95,4183,14,8,1,0,0
5MwYL9j8DO43LK-19w1SvQ,azRRGxro_p2IOWDPeWbK2A,K6hAv8V2cTuXQtU3VHAD6w,3,We absolutely love this place!  The food- dee-licious and the delivery is always fast and friendly.  Don't hesitate to give this Bella Vista gem a try!,5.0,4727,1,0,0,0,0
IPbwxu_dV2tuN2OzSkfVQA,l3doLD0LMmOktbS_n_Up-A,GmX8VRPm6U_AUDhVYNrasQ,1,"Worse experience 
I got there and sat down and was told to sit in a chair, next thing I know the man was yelling and screaming and then he told me to move over there and he was gonna work on my bio so busy tell him I want to do that a young lady came and help me. She was nice she did OK but I will never go back there",1.0,1476,1,0,0,0,0
Ukex6hyKPOLJUwXpdiM6Eg,ZggF8avWLnytvvC6TgQmtA,F0a_Aa4MfqWUH7HHGYRtbQ,1,This place is clean and good customer service. If you go in any time thy will make good sandwich.i don't know people rated bad for this location,4.0,1931,0,0,0,0,0
WMaoBYKpbI5ZvGx79rtPgA,DHuOwQmdR3xq4YrwFeIX6w,cGOsIdt5PYmBADVkOUR6-w,3,"Food is great, portions are good, and the prices are very fair.

I'd highly recommend to anyone in the area looking for great Chinese food.",5.0,2547,0,0,0,0,0
QL3UFthMaScbRvby7XNo8Q,asF98pMpL-h0GFUqJEAWsQ,8UfgD5UJ7EdjNIsjmVGOrQ,8,"They have an app !!!  Ordering is so easy !!!!

https://play.google.com/store/apps/details?id=com.mycompany.pizzaheaven",4.0,3706,13,1,0,0,0
qPx0K5TIvhvEWPoYpCJz8A,1AQ4dlvbo3ncPCnT0RzhJg,QIu7xcoe9UnuZNsEhMDJKw,2,Great gym. People are very friendly and equipment is well maintained. Nice layout of the gym floor.,5.0,2400,0,0,1,0,0
RPryfK0R1j_GUuL16mygJw,ppyGrwNhpq_PJASM4ar5OA,vy_rin8cRkzrUSmcVpFpJg,120,"I sent my husband here for his birthday and he came back mutilated.  I was angry that he paid for his shave.  His face was literally bleeding in 7 places and more razorburn than I've ever seen.  The owner gave his service as well.  

It was absolutely unacceptable and they should have been profusely apologetic.",3.87,6668,204,45,121,18,1
oJP4ckNuoXNBi7X2O0exEA,vi6mqCFZitRwo_I85Osg5g,wvNFqRE-zEb95tMHcl4Wjw,10,This place is my fav bar in the neighborhood. The bartenders are awesome so welcoming and polite. Food is really good at perfect prices. Just a solid bar.,4.25,4174,4,1,1,0,1
Y0MWnjaahZq9qap0A31Xlg,FvBjKyPl2o1G6cVrJb1nUQ,KXzprGJnoTOzXVpRopj4MQ,3,Best ice cream shop in town! My family enjoys Maggie Moo's more than any other ice creamery.,5.0,2253,0,0,0,0,0
4ljy_Y0YOY0FUlX6QLtLGg,razUB7ciYZluvxWM6shmtw,DX3_ZHbtsl705f0CnHd82g,141,A very good example of good coffee and great wakeup wraps. Drive Thru is open 24/7 and the egg & cheese wake up wraps out of this world!,4.64,4700,64,28,14,0,0
mjYx8ZjakbJCzXohQNjsOA,mqf6mXky7pAkUVy0QCOoLQ,BDaAnSySdwNO3CE8YQSmFg,17,Just meh.  18.00 breakfast was majorly lacking.  Few options and what options they had were just meh.  I've had better breakfast at hotels with free continental breakfast.  Won't eat here again. Definitely with the trip across the bridge into CW for better breakfast.,2.89,3657,3,0,1,0,0
L4gRBdS6CrHIPXz0VRYqQQ,kXwal2rtfrZW4xmoEifPpQ,WXVb0_TPSNGjqRshykMY8Q,3,Employees are amazing!! & super welcoming all around clean for a mcdonald's.. best mcdonald's i've been to,3.67,2756,0,1,1,0,0
q0qxDNtaglrTUfne-DwJRg,yyRHTKNe00oIRLES8CMrbw,Ylc02u7HhDj0mnxeGt0y5Q,1,We have good time enjoy the fresh fish!  The service is very good! There are a lot types of fish and choices,5.0,2745,0,0,0,0,0
8SXs4q9M1qt2rYGICtKzxQ,XPyQdMD9JGnYOXV3JRjHlA,wSacmuwjiNWEgyfqtIroHg,2,"Amazing quality! Great location, and very friendly service. This spot is a hidden gem, would definitely recommend.",5.0,2909,1,0,1,0,0
B1K2cqhWYOA4EgX7dWG01g,5fuKp0xaMO5uCe2ObmyTAQ,G8JU8WDH3Ny8KLF-YVpB1w,285,"About average for a Marriott ap property. 

Restaurants here were decent, nice bar area. Omelete was a little undercooked but the buffet overall was good.  I would stay here again as the rooms are comfortable and reasonably well appointed.  Good value for the money.",3.22,5865,446,113,123,3,1
rkWOonREYW_gzV81woJsHw,dsMRD3SpC-OohD2jaFlZKw,C0j0V6dtOK2Q0OZLTs-Y3g,1,"Poor management! I would like to speak to the owners of this place! Lazy workers, always playing around!",1.0,4465,0,0,0,0,0
1um9aHJl1l6HVXNXi5iAuA,LKjYfdRx_HTKS22YWcKpsQ,Q6f1uUd6fhBTkNB42Gsbjw,4,This is a Great ice cream spot but special occasions only kids scoop almost 3 dollars I don't think so!,3.5,3397,3,2,0,0,1
SN0P8WJVMgm2w5h-WWR4hA,X1GYq_aoe42jCa4Uny_OoQ,n987t0rdBmhRbY9gYXCAjA,31,This is a great place to stay! Rooms recently renovated.  Staff are friendly and very helpful.  I come here to this area several times a year and have stayed here several times!   Always very happy with my stay!  Thank you!  Bob Evans is next door which makes getting meals quite easy for my grandson and me!,4.94,4018,16,2,5,0,0
BZgqO3hFP3RZCxhsPiMIyg,MJJkQ6bW9_x4_kh2sXvLDA,FQskkrIuNMKRCQJuokI8gQ,48,Best ice cream! Was traveling for business and came back for round 2 the next day! Amazing!,2.78,3792,42,7,7,0,0
0HBtFiss2U9fghJU3eXmNw,W8tV6aZsqXEEOQ_cLxPSZQ,SYjwqAXVSXR59mqjLEy3mg,1,"Awful selection, people, and overall service. Employees were unnecessarily rude. Would not recommend anyone shop here.",1.0,2272,0,0,0,0,0
q5q5t5KeMbmQ6wdzDapjQw,zOZR3F-fLi9oP5_PHFlqeQ,Jq65KuNzC_Uee3TJB9Xv-Q,42,"After reading all the good reviews, I went on to place an order for 1 large pizza, 10 buffalo wings, and a large fry. 

Buffalo wings was trash (undercooked), but the pizza made up for it. 

Delivery driver was disrespectful. I ordered through Yelp and tipped in advance, so I couldn't take it back.",2.63,4473,75,144,24,3,0
6fRuWxOHSm8sBPbBh7b_7g,EIrkHIH2nqWXuFTukBa4kQ,cE_gYW3CHEducTkEyxTDdA,62,"First time today! 
Awesome vegetarian options. 
The ordering service is different, but the lunch came out quickly and delicious!",4.34,3387,20,2,14,7,1
QcebOpYrAe26TN9rGKjh_w,E5fyfg_-tZ_Zsh3Kd4rjJA,QHOim2XPDxt_752IDXvmrA,14,"All I can say is food and service is PHENOMENAL!!! Popped in for a casual date night. Got some specials in appetizers and entrees. Boom. Shawn/not if the dead was great and personable. Every recommendation was on point. Will come back again and again. Shout out to chef Jeff, formerly of le bec fin. I can eat this food forever.",5.0,5356,16,1,4,1,0
xcmm3S9Lr6IgT0KQGmc5vw,LouFaSkawWa42dh3-8_yXQ,EGWv78OQgeqfi4lXThlP8A,16,"Posted on Facebook - ""Closing as of dinner on 11/23 to consider other options"". Sorry to see it close-I really enjoyed their food.",4.12,5224,12,1,0,0,1
BZg78UVfGFFBhuvk-LRHCg,OQDrBA1luyOWhtRdni11iA,7YZsJLbmUFTgy12q7ARq1A,3,Best cheesesteak wraps ‍ and wings are great.  Also the pizza and I love their salads as well,3.0,1483,0,0,0,0,0
5b6CdwBRE4A2t9zE86lDNA,Tn8iXFhLvKL3N5oxGI1Qww,42GQCdKn3HH9mesZftQHKQ,107,"New location, same great service! TV'S at every station, beverages, great atmosphere & great mens cuts.",4.73,5148,145,28,63,3,1
yVhKjJ5vHWwXwp6Ha4fXjw,sq6E65VxL7ruNcUd9OZjQg,Z2_-rlxyXQsqcGXChydhlA,55,Amazing steak tacos!! Very authentic & reasonably priced!! Can't wait to come back!! Gracias!!!!,2.6,3611,32,9,0,0,0
20fR1dZWx6DAdAmfg-3FYQ,2fWMTXLNI8me38FTjvLrdQ,fcGexL5VH5G2Xw0tRj9uOQ,63,Really good pizza.  Fresh-made tomato-y sauce.  And they reliably deliver.,2.9,5407,53,10,8,0,1
sVttmhQzY69PWf6jLLn3bA,1hRqjWJwfiWNO_4nilYOaw,3xW7Uk_12K8qSdBctcXySA,14,Who ever works the window needs to get another job. Not only was our food absolutely disgusting and inedible she was rude. The tomatoes are rotten on the salad. You can tell by the taste of the food and the color of the fries that they haven't changed out their grease for frying in a LONG time.,3.33,4798,2,0,1,2,0
F3Fh5Ht5-KyFtlL4ycp1mA,xrCMF1dqMDNl-A5kXw5ltA,2yBV8OI_blNnyfk6zZQDrA,6,"This has to be the best Chinese restaurant in the USA. The food is fresh and amazing. I feel that they make the food with love. You can tell that they love working there.  I love the chicken broccoli, general tso and egg rolls. The service staff is very friendly. They are so nice. A great fast food Chinese place.",4.5,1933,3,0,1,0,0
25t61iAJ-nK3roChqapeDQ,FGS-sEKpYoQdoH1myshD-w,Kk8sIQGaYCA-SQjgDZ8pBw,1,"Kabuki Best sushi in the area ,the food is delicious and good quality sushi  . I love that it's BYOB. the place is clean",5.0,4467,0,0,0,0,0
aoh3HVVfliicgNRCFki-cw,Gm8-nl1GlIQki2R0J_vhSA,ASO_DSdqBbLzj6er009hNg,7,This is a salt bomb!  The food was not fresh.  The wait staff were very nice.  The food terrible.,3.57,3543,2,0,0,0,1
4qMC198Hz_9rElb5OGRiWA,lHjaZV_aMcf52ZUTcMCQog,VBMa4OzfJVTywLU9fu3p2g,120,"Went in to view a double bedroom and the young lady Kiana was extremely rude and dismissive. If this is the face of your complex, no thanks.",3.71,5238,70,11,33,3,1
0-Bol5tU9FQt--_3VF0xew,SmboeoI8G0fqoSeS4pFs5A,lhsQkb5nhf-Kd5OvgB9MNg,1,"will give 0 if it is possible

food is fine
service is too bad

by the way
this place does not allow pet",1.0,4090,0,1,0,0,0
z1x1zBpVQmqCW6_IUoeLGQ,WVUpRHzD6kgjCyVca_cXBg,jRpK8oG_8QKaPGaaKiCyng,5,"Of you are alone for lunch not the place to go. No personal pizza, pizzas are $18 plus depending if you add ingredients without drinks, fairly expensive for single lunch running into mid $20s. Ended up having very small salad and cup of soup $10. Won't return.",2.2,5538,0,0,0,0,1
CkZKangX6UzERao2499qog,tj4f7dbf803UjDejrs7eiQ,5SnaNLKnPrD8caGsZbKcRg,77,"I've been coming here with my mom since I was a wee little girl. A wide variety of Asian fruits and veggies and of course tons of sauces and other random things that you may not be able to find at your local grocery store. Of course, with that said there's definitely a distinct aroma in the store but nothing that's gonna kill you.",4.08,2890,46,9,23,7,1
ayE-IOrqGAvhBK0G831HrQ,1tECKQWpgxrf2PxsApPQvQ,9dianBQPj-vqeBqvA3w24A,49,"Update to my review (thought I had updated this before!). The valet service refused to pay anything for the windshield broken while in their care. They kept saying our insurance would pay for it. Uh, not here in Texas! We were out over $225!  We will NOT be returning to this hotel!",3.92,5531,16,3,3,1,1
6E-4vqBmia9v5aZ-hspGRA,pH-Q4DrNqN9hfUhlASBTTQ,clwjLY7PdYJpe7IP9lrqEw,12,Excellent food.. great staff.. over all great place to eat. Margaritas and steak fajita quesadilla very much worth trying,2.31,2012,4,0,0,0,0
fJAg7VWurND2F6pzgIToww,-pRT_qnbZGouvqC-If_rog,ohhlDePMQN0_fxok5mtVrQ,2,"What a gem of a restaurant!  My husband and I went there today for the first time. It did not disappoint! The food was absolutely amazing! Authentic Italian food at its best! The service was equally impressive.  Cannot wait to go back and bring friends and family! 
Molto bene! Delizioso! Grazie, Mannino's!",5.0,3505,0,0,0,0,0
Qd7D0Aqbvnvwtn9t-KLFRg,-vayv8OminLN_PHiiXvOxQ,0yGH62WGQy_W3JoR6L5Kew,1,"Best ice cream in town! Loved all the flavors , but Strawberry cheesecake and peach petit four in a fresh waffle cone were so good.",5.0,5212,1,0,1,0,0
Fmx2XGZgeFZzYQbbfxc13w,e90Lt3_MsITcgK3h-ZrwgA,cVFjnwuSmDKfIudiPHmkPw,4,Brain mark and Robert are the bomb they made my coffee bangin and have the best service !,4.0,4452,1,0,0,0,0
w2J1u3phu1dFJb-htW-fGQ,raX4PpktZC1Cnb-6cUvrGw,JLixvCikc5JYGcnvaqHoJg,7,Lovely bar away from the Bourbon Street noise and chaos. Wonderful drinks and great atmosphere!,4.0,3954,4,0,1,0,1
Kwr1zlXDHrePr_0n4mb1Cg,plmXyVWxJ5rX4wZnHCJVUQ,fpOtiwTmRUClczuTVNqyQA,1,Was a great place to live! The people who work there are so helpful and friendly! Couldn't have picked a better spot while I lived in Nashville.,5.0,3421,0,0,0,0,0
iTbxDHpkOwjwwWAwO_zOgA,88GVifHe80CSaFPDeTjUPA,KRYZlZubQoZ5TXsgwB20hg,3,"Only comparatively, it's busier, but not nearly as good as China Garden, across from Home Depot.  1/3 the filling in Crab ragoons.  Less than 1/3 the meat in Hunan Beef.   Both were very bland.  A red pepper on the menu suggests spicy.  Nope!  Hunan is very gentle at both places.  As gentle as teriyaki, with less flavor.",2.0,1550,1,0,0,0,1
YCqnDPlVSOasFYuS2wb1eQ,tGcb6R-iWzd0dhgV6QA6tg,CATqJGCwqj2YBt2yp8BXHw,12,Great pizza!!!!!!! Best sauce and crust!!  The staff is very nice! They have great tuna hoagies and cheese steaks!,5.0,3214,1,0,0,0,0
CNhNeUo5e6Zk5dr3eEZpVw,iiKI4VpvC67X5TJV_4HzBw,U8TY8RR3Cz5FuJ1Sbedb-A,43,"Can get pretty busy in the mornings but that's typical for a donut place. Always eager to help you, they even make sure to have a good variety of donuts fresh in the evening. Nice local place I take my family to from time to time because I know the place is clean and consistent.",2.65,3163,24,9,5,0,1
bbRGoTmOXUYkUUY0a6xQkg,aPnPvjtCCRs6DKNfZvLeSw,hyqQrok-ZwXUASBVLGWBuQ,1,One of the best sushi place in Nashville! Love their Takoyaki and Shrimp Tempura Roll!,5.0,3710,0,0,0,0,0
